property_ID,locality_name,postal_code,price,type_of_property,subtype_of_property,type_of_sale,nr_or_rooms,living_area,equiped_kitchen,furnished,open_fire,terrace,garden,nr_of_facades,swimming_pool,state_of_building
8460582,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8460583,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8460584,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8460585,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,175.0,1.0,0.0,,,,3.0,,
8460586,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8460588,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8460651,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,406.0,,,,,,3.0,,
8460652,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,,,,,,,3.0,,
8460653,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,168.0,1.0,0.0,,,,3.0,,
8460654,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,168.0,1.0,0.0,,,,3.0,,
8460655,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8460656,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,,,,,,,3.0,,
8460657,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,,,,,,,3.0,,
8460658,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,168.0,1.0,0.0,,,,3.0,,
8460659,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,168.0,1.0,0.0,,,,3.0,,
8460660,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8460662,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,,,,,3.0,,
8460663,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8460698,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,192.0,1.0,0.0,,,,2.0,,
8460699,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,192.0,1.0,0.0,,,,2.0,,
8460960,Heist,8300.0,,house,huis,Vaste prijs,2.0,117.0,,,,,,4.0,,Goed
8460970,Knokke,8300.0,,house,huis,Vaste prijs,4.0,200.0,,0.0,,,,,0.0,Goed
8460973,Zemst,1980.0,,house,huis,Vaste prijs,3.0,160.0,1.0,0.0,,,200.0,,0.0,
8461678,Ixelles,1050.0,,house,appartement,Vaste prijs,4.0,170.0,0.0,,,13.0,,2.0,,Net gerenoveerd
8461912,Gent,9000.0,,house,huis,Vaste prijs,2.0,100.0,0.0,0.0,,,,2.0,,Op te frissen
8461917,De Panne,8660.0,,house,appartement,Vaste prijs,2.0,41.0,1.0,1.0,,,,2.0,,Goed
8463082,Zellik,1731.0,,house,appartement,Vaste prijs,1.0,73.0,0.0,0.0,,,,,,
8463136,Tamines,5060.0,,house,huis,Vaste prijs,5.0,237.0,0.0,0.0,,20.0,70.0,2.0,,Goed
8463676,Hoeselt,3730.0,,house,huis,Vaste prijs,3.0,169.0,1.0,0.0,,,1400.0,3.0,,Te renoveren
8463687,Zemst,1980.0,,house,huis,Vaste prijs,3.0,125.0,,0.0,,,,,,
8464369,Gent,9000.0,,house,appartement,Vaste prijs,2.0,70.0,0.0,,,15.0,,2.0,,
8464403,Brasschaat,2930.0,,house,huis,Vaste prijs,3.0,145.0,,0.0,,,,3.0,,Goed
8464405,Schaerbeek,1030.0,,house,huis,Vaste prijs,4.0,180.0,1.0,,,6.0,,2.0,,Net gerenoveerd
8464415,Knokke,8300.0,,house,appartement,Vaste prijs,3.0,140.0,,0.0,,,,2.0,0.0,Uitstekende staat
8464636,Londerzeel,1840.0,,house,huis,Vaste prijs,7.0,640.0,,0.0,,,7.0,2.0,0.0,Goed
8464638,Londerzeel,1840.0,,house,appartement,Vaste prijs,2.0,100.0,,0.0,,25.0,,2.0,,
8464639,Londerzeel,1840.0,,house,huis,Vaste prijs,1.0,100.0,,0.0,,,,3.0,,Te renoveren
8465008,Ixelles,1050.0,,house,appartement,Vaste prijs,3.0,120.0,0.0,,,3.0,,,0.0,Te renoveren
8465502,Gent,9000.0,,house,appartement,Vaste prijs,2.0,86.0,0.0,,,4.0,,2.0,,Goed
8465503,Gent,9000.0,,house,huis,Vaste prijs,5.0,300.0,1.0,,,,,2.0,,Goed
8466202,Knokke,8300.0,,house,huis,Vaste prijs,3.0,125.0,,0.0,,,,2.0,0.0,Uitstekende staat
8466204,Wenduine,8420.0,,house,appartement,Vaste prijs,1.0,50.0,,,,30.0,100.0,,,Goed
8466604,Ronse,9600.0,,house,appartement,Vaste prijs,2.0,103.0,0.0,,,21.0,,2.0,,
8466606,Ronse,9600.0,,house,appartement,Vaste prijs,2.0,92.0,0.0,,,15.0,,2.0,,
8466607,Ronse,9600.0,,house,appartement,Vaste prijs,2.0,86.0,0.0,,,14.0,,2.0,,
8466608,Ronse,9600.0,,house,appartement,Vaste prijs,2.0,92.0,0.0,,,15.0,,2.0,,
8467353,Zemst,1980.0,,house,huis,Vaste prijs,4.0,180.0,,,,,,4.0,,
8467802,Veurne,8630.0,,house,appartement,Vaste prijs,3.0,168.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
8468240,Knokke,8300.0,,house,appartement,Vaste prijs,2.0,84.0,,0.0,,,,2.0,,Uitstekende staat
8468290,Halle,1500.0,,house,appartement,Vaste prijs,2.0,128.0,,,,23.0,,,,Goed
8468291,Halle,1500.0,,house,appartement,Vaste prijs,3.0,138.0,,,,19.0,,,,Goed
8468292,Halle,1500.0,,house,appartement,Vaste prijs,3.0,148.0,,,,80.0,,,,Goed
8468293,Halle,1500.0,,house,appartement,Vaste prijs,3.0,138.0,,,,65.0,,,,Goed
8468294,Halle,1500.0,,house,appartement,Vaste prijs,2.0,117.0,,,,23.0,,,,Goed
8468295,Halle,1500.0,,house,appartement,Vaste prijs,3.0,140.0,,,,13.0,,,,Goed
8468296,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,11.0,,,,Goed
8468298,Halle,1500.0,,house,appartement,Vaste prijs,2.0,108.0,,,,13.0,,,,Goed
8468299,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,11.0,,,,Goed
8468300,Halle,1500.0,,house,appartement,Vaste prijs,3.0,140.0,,,,13.0,,,,Goed
8468301,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,11.0,,,,Goed
8468303,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,8.0,,,,Goed
8468304,Halle,1500.0,,house,appartement,Vaste prijs,2.0,107.0,,,,6.0,,,,Goed
8468305,Halle,1500.0,,house,appartement,Vaste prijs,3.0,154.0,,,,9.0,,,,Goed
8468307,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,11.0,,,,Goed
8468308,Halle,1500.0,,house,appartement,Vaste prijs,3.0,124.0,,,,12.0,,,,Goed
8468310,Halle,1500.0,,house,appartement,Vaste prijs,1.0,74.0,,,,17.0,,,,Goed
8468311,Halle,1500.0,,house,appartement,Vaste prijs,3.0,141.0,,,,10.0,,,,Goed
8468312,Halle,1500.0,,house,appartement,Vaste prijs,3.0,131.0,,,,7.0,,,,Goed
8468469,De Haan,8420.0,,house,appartement,Vaste prijs,2.0,65.0,1.0,0.0,,,,,,Goed
8468637,Galmaarden,1570.0,,house,huis,Vaste prijs,3.0,,1.0,0.0,1.0,,,,,Uitstekende staat
8469311,Ans,4430.0,,house,huis,Vaste prijs,2.0,88.0,0.0,0.0,,20.0,42.0,2.0,0.0,Goed
8469466,sambre,6031.0,,house,huis,Vaste prijs,4.0,220.0,1.0,,,,,4.0,,Net gerenoveerd
8469469,De Panne,8660.0,,house,appartement,Vaste prijs,1.0,47.0,1.0,0.0,,,,2.0,,Goed
8470819,De Panne,8660.0,,house,appartement,Vaste prijs,1.0,33.0,1.0,0.0,,,,2.0,,Op te frissen
8471885,Marche,6900.0,,house,huis,Vaste prijs,3.0,170.0,1.0,0.0,,,835.0,4.0,,Te renoveren
8472176,Brugge,8000.0,,house,appartement,Vaste prijs,2.0,112.0,1.0,0.0,,,55.0,2.0,0.0,Uitstekende staat
8472331,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8472332,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8472333,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8472334,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,3.0,,
8473168,Brakel,9660.0,,house,huis,Vaste prijs,3.0,332.0,,,,30.0,,,,Goed
8473169,Brakel,9660.0,,house,huis,Vaste prijs,3.0,313.0,,,,,,,,Te renoveren
8474073,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,2.0,,
8474074,Vrasene,9120.0,,house,huis,Vaste prijs,4.0,173.0,1.0,0.0,,,,2.0,,
8474080,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,349.0,,0.0,,,,3.0,,
8474081,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,168.0,1.0,0.0,,,,3.0,,
8474118,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,,,0.0,,,,3.0,,
8474128,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,168.0,1.0,0.0,,,,2.0,,
8474129,Vrasene,9120.0,,house,huis,Vaste prijs,3.0,168.0,1.0,0.0,,,,2.0,,
8474687,Zellik,1731.0,,house,huis,Vaste prijs,3.0,150.0,1.0,0.0,,,,3.0,,
8474761,Huy,4500.0,,house,huis,Vaste prijs,2.0,90.0,0.0,,,20.0,405.0,3.0,,Te renoveren
8474890,Zemst,1980.0,,house,huis,Vaste prijs,3.0,125.0,,0.0,,,,,,
8475086,Brakel,9660.0,,house,huis,Vaste prijs,3.0,172.0,,,,,,,,Te renoveren
8476062,Rochefort,5580.0,,house,huis,Vaste prijs,2.0,,1.0,,,25.0,,2.0,,Te renoveren
8476342,Waregem,8790.0,,house,appartement,Vaste prijs,2.0,74.0,1.0,0.0,,,,4.0,0.0,Uitstekende staat
8476640,Kortenberg,3070.0,,house,appartement,Vaste prijs,1.0,61.0,,,,39.0,,,,
8476641,Kortenberg,3070.0,,house,appartement,Vaste prijs,1.0,77.0,,,,39.0,96.0,,,
8477922,Brakel,9660.0,,house,appartement,Vaste prijs,2.0,93.0,,0.0,,,,,,Goed
8478782,Zellik,1731.0,,house,huis,Vaste prijs,3.0,166.0,1.0,0.0,,,,3.0,,
8481845,Erembodegem,9320.0,,house,huis,Vaste prijs,5.0,480.0,1.0,,,,,3.0,,Goed
8482006,Uccle,1180.0,,house,huis,Vaste prijs,5.0,305.0,0.0,0.0,,,,2.0,,Uitstekende staat
8482115,Brakel,9660.0,,house,huis,Vaste prijs,3.0,156.0,,,,,,,,
8482116,Brakel,9660.0,,house,huis,Vaste prijs,3.0,156.0,,,,,,,,
8482766,SAMBRE,6031.0,,house,huis,Vaste prijs,2.0,125.0,0.0,,,,,2.0,,Uitstekende staat
8483088,Zemst,1980.0,,house,huis,Vaste prijs,3.0,170.0,,0.0,,,,,,
8483328,Mons,7000.0,,house,huis,Vaste prijs,4.0,200.0,1.0,,,,,4.0,,Goed
8483520,Ans,4430.0,,house,appartement,Vaste prijs,2.0,80.0,1.0,0.0,,29.0,,3.0,0.0,Uitstekende staat
8484511,Knokke,8301.0,,house,appartement,Vaste prijs,,47.0,0.0,0.0,,,,,,
8484617,Knokke,8301.0,,house,appartement,Vaste prijs,2.0,78.0,0.0,0.0,,,,,,
8484931,Corbais,1435.0,,house,huis,Vaste prijs,3.0,136.0,1.0,,,20.0,700.0,4.0,,Op te frissen
8485502,Ans,4430.0,,house,huis,Vaste prijs,3.0,145.0,1.0,0.0,,,120.0,2.0,0.0,
8486978,Haccourt,4684.0,,house,huis,Vaste prijs,3.0,111.0,,,,,,3.0,,Goed
8487149,Huy,4500.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,40.0,,2.0,,Net gerenoveerd
8487397,Gent,9000.0,,house,appartement,Vaste prijs,3.0,115.0,1.0,0.0,,,,2.0,0.0,Uitstekende staat
8487398,Gent,9000.0,,house,appartement,Vaste prijs,3.0,124.0,1.0,0.0,,,,2.0,0.0,Uitstekende staat
8488041,Huppaye,1367.0,,house,huis,Vaste prijs,4.0,162.0,1.0,,,,,4.0,,Goed
8488918,Chênée,4032.0,,house,huis,Vaste prijs,2.0,120.0,,0.0,,10.0,150.0,2.0,,Goed
8488947,Haccourt,4684.0,,house,huis,Vaste prijs,4.0,182.0,,,,,1079.0,3.0,,Uitstekende staat
8488950,Haccourt,4684.0,,house,huis,Vaste prijs,3.0,120.0,0.0,,,20.0,552.0,4.0,,Op te frissen
8489360,Gent,9000.0,,house,appartement,Vaste prijs,1.0,67.0,,0.0,,,,2.0,,Goed
8489361,Gent,9000.0,,house,appartement,Vaste prijs,1.0,63.0,,0.0,,,15.0,2.0,,Goed
8490060,Mons,7000.0,,house,huis,Vaste prijs,2.0,100.0,,,,,,3.0,,Op te frissen
8490264,Wenduine,8420.0,,house,appartement,Vaste prijs,2.0,92.0,,,,22.0,,,,Goed
8490265,Wenduine,8420.0,,house,appartement,Vaste prijs,2.0,95.0,,,,8.0,,,,Goed
8490469,Brakel,9660.0,,house,huis,Vaste prijs,3.0,140.0,1.0,,,,,,,Goed
8490814,Evere,1140.0,,house,appartement,Vaste prijs,3.0,118.0,0.0,,,12.0,,,,
8490816,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,11.0,,,,Goed
8490818,Evere,1140.0,,house,appartement,Vaste prijs,3.0,118.0,0.0,,,4.0,,,,Goed
8490819,Evere,1140.0,,house,appartement,Vaste prijs,3.0,118.0,0.0,,,4.0,,,,
8490820,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,4.0,,,,Goed
8490821,Evere,1140.0,,house,appartement,Vaste prijs,3.0,143.0,0.0,,,78.0,,,,Goed
8490822,Evere,1140.0,,house,appartement,Vaste prijs,2.0,94.0,0.0,,,9.0,20.0,,,Goed
8490823,Evere,1140.0,,house,appartement,Vaste prijs,1.0,60.0,0.0,,,14.0,5.0,,,Goed
8490824,Evere,1140.0,,house,appartement,Vaste prijs,2.0,93.0,0.0,,,6.0,36.0,,,Goed
8490825,Evere,1140.0,,house,appartement,Vaste prijs,2.0,91.0,0.0,,,5.0,,,,Goed
8490826,Evere,1140.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,6.0,,,,Goed
8490827,Evere,1140.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,4.0,,,,Goed
8490828,Evere,1140.0,,house,appartement,Vaste prijs,2.0,92.0,,,,5.0,,,,Goed
8490829,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,3.0,,,,Goed
8490830,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,4.0,,,,Goed
8490831,Evere,1140.0,,house,appartement,Vaste prijs,2.0,91.0,0.0,,,5.0,,,,Goed
8490832,Evere,1140.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,3.0,,,,Goed
8490834,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,4.0,,,,Goed
8490835,Evere,1140.0,,house,appartement,Vaste prijs,2.0,92.0,,,,5.0,,,,Goed
8490838,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,3.0,,,,Goed
8490841,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,10.0,64.0,,,Goed
8490844,Evere,1140.0,,house,appartement,Vaste prijs,2.0,97.0,0.0,,,10.0,67.0,,,Goed
8490846,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,13.0,,,,Goed
8490848,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,6.0,,,,Goed
8490849,Evere,1140.0,,house,appartement,Vaste prijs,3.0,114.0,0.0,,,6.0,,,,Goed
8490850,Evere,1140.0,,house,appartement,Vaste prijs,3.0,114.0,0.0,,,6.0,,,,Goed
8490851,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,6.0,,,,Goed
8490852,Evere,1140.0,,house,appartement,Vaste prijs,3.0,114.0,0.0,,,6.0,,,,Goed
8490853,Evere,1140.0,,house,appartement,Vaste prijs,3.0,164.0,0.0,,,55.0,,,,Goed
8490855,Evere,1140.0,,house,appartement,Vaste prijs,2.0,96.0,0.0,,,10.0,66.0,,,Goed
8490856,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,6.0,,,,Goed
8490857,Evere,1140.0,,house,appartement,Vaste prijs,3.0,113.0,0.0,,,6.0,,,,Goed
8490859,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,6.0,,,,Goed
8490860,Evere,1140.0,,house,appartement,Vaste prijs,3.0,113.0,0.0,,,6.0,,,,Goed
8490863,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,6.0,,,,Goed
8490864,Evere,1140.0,,house,appartement,Vaste prijs,3.0,113.0,0.0,,,6.0,,,,Goed
8490865,Evere,1140.0,,house,appartement,Vaste prijs,3.0,163.0,0.0,,,56.0,,,,Goed
8490866,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,4.0,,,,
8490867,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,4.0,,,,Goed
8490868,Evere,1140.0,,house,appartement,Vaste prijs,2.0,89.0,0.0,,,4.0,,,,Goed
8490869,Evere,1140.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,5.0,,,,Goed
8491008,Tamines,5060.0,,house,huis,Vaste prijs,3.0,115.0,1.0,,,25.0,,2.0,,Te renoveren
8491972,Londerzeel,1840.0,,house,appartement,Vaste prijs,1.0,70.0,,0.0,,15.0,,2.0,,Goed
8492485,Galmaarden,1570.0,,house,huis,Vaste prijs,3.0,1005.0,1.0,0.0,,,,,,Te renoveren
8492691,Rochefort,5580.0,,house,huis,Vaste prijs,3.0,210.0,1.0,0.0,,,,3.0,0.0,Goed
8493058,Hoeselt,3730.0,,house,huis,Vaste prijs,4.0,213.0,1.0,0.0,,,550.0,2.0,,Goed
8494003,Wenduine,8420.0,,house,appartement,Vaste prijs,2.0,98.0,,,,4.0,,3.0,,Goed
8494004,Oostende,8400.0,,house,appartement,Vaste prijs,1.0,50.0,,0.0,,,,2.0,,Goed
8494088,Huy,4500.0,,house,appartement,Vaste prijs,2.0,85.0,0.0,,,,,2.0,,Goed
8494162,Brugge,8000.0,,house,huis,Vaste prijs,3.0,152.0,,,,,,,,
8494201,Oudenaarde,9700.0,349000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494250,Oudenaarde,9700.0,650000.0,house,huis,Vaste prijs,4.0,,,0.0,,,,,1.0,Goed
8494270,Oudenaarde,9700.0,149000.0,house,appartement,Vaste prijs,2.0,,,1.0,,,,,1.0,Goed
8494271,Oudenaarde,9700.0,295000.0,house,appartement,Vaste prijs,2.0,,,0.0,,,,,1.0,Goed
8494272,Oudenaarde,9700.0,400000.0,house,appartement,Vaste prijs,3.0,,,0.0,,,,,,Goed
8494274,Oudenaarde,9700.0,219000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494275,Oudenaarde,9700.0,140000.0,house,appartement,Vaste prijs,2.0,,,,,,,,1.0,Goed
8494276,Oudenaarde,9700.0,395000.0,house,huis,Vaste prijs,4.0,,,0.0,,,,,1.0,Goed
8494277,Oudenaarde,9700.0,1820000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494278,Oudenaarde,9700.0,281000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494279,Oudenaarde,9700.0,548000.0,house,huis,Vaste prijs,3.0,,,,,,,,1.0,Goed
8494280,Oudenaarde,9700.0,169900.0,house,appartement,Vaste prijs,2.0,,,,,,,,1.0,Goed
8494281,Oudenaarde,9700.0,259900.0,house,huis,Vaste prijs,3.0,,,,,,,,1.0,
8494282,Oudenaarde,9700.0,249900.0,house,huis,Vaste prijs,3.0,,,,,,,,1.0,Goed
8494283,Oudenaarde,9700.0,589000.0,house,huis,Vaste prijs,3.0,,,,,,,,1.0,Goed
8494285,Oudenaarde,9700.0,193900.0,house,huis,Vaste prijs,2.0,,,0.0,,,,,1.0,Goed
8494289,Oudenaarde,9700.0,275000.0,house,huis,Vaste prijs,3.0,,,1.0,,,,,1.0,Goed
8494290,Oudenaarde,9700.0,205000.0,house,appartement,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494325,Oudenaarde,9700.0,535000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494351,Oudenaarde,9700.0,328000.0,house,huis,Vaste prijs,3.0,,,0.0,,,,,1.0,Goed
8494363,Oudenaarde,9700.0,269000.0,house,huis,Vaste prijs,2.0,,,,,,,,,
8495014,Mons,7000.0,700000.0,house,huis,Vaste prijs,4.0,200.0,0.0,,,,,4.0,1.0,Uitstekende staat
8495059,Arlon,6700.0,,house,huis,Vaste prijs,4.0,120.0,1.0,,,15.0,,2.0,,Op te frissen
8495060,Marche,6900.0,,house,huis,Vaste prijs,5.0,218.0,0.0,0.0,1.0,30.0,645.0,4.0,0.0,
8495796,Kortrijk,8500.0,,house,huis,Vaste prijs,3.0,,,,,,,3.0,,
8495869,Huy,4500.0,,house,huis,Vaste prijs,4.0,240.0,,,,60.0,1500.0,4.0,,Goed
8496324,Gent,9000.0,,house,huis,Vaste prijs,3.0,174.0,1.0,,,,,2.0,,Net gerenoveerd
8496344,Koksijde,8670.0,,house,huis,Vaste prijs,4.0,206.0,1.0,0.0,,,700.0,4.0,0.0,Goed
8496445,Lokeren,9160.0,,house,huis,Vaste prijs,3.0,,,,,,,4.0,1.0,Goed
8496764,Latem,9830.0,,house,huis,Vaste prijs,3.0,100.0,,,,,,,,Te renoveren
8498311,Namur,5000.0,,house,appartement,Vaste prijs,2.0,105.0,1.0,,,7.0,,2.0,,Goed
8498652,Huy,4500.0,,house,appartement,Vaste prijs,2.0,95.0,0.0,,,18.0,,2.0,,Op te frissen
8498727,Ingelmunster,8770.0,562500.0,house,appartement,Vaste prijs,3.0,190.0,,0.0,,,,,,Goed
8498728,Ingelmunster,8770.0,538500.0,house,appartement,Vaste prijs,3.0,190.0,,,,,,,,Goed
8499513,Rochefort,5580.0,,house,huis,Vaste prijs,3.0,120.0,1.0,0.0,,,,3.0,,Te renoveren
8499553,SAMBRE,6031.0,,house,huis,Vaste prijs,3.0,120.0,1.0,0.0,,,,2.0,0.0,Goed
8499843,Zemst,1980.0,,house,appartement,Vaste prijs,1.0,,,,,,,,,
8500105,Huy,4500.0,,house,huis,Vaste prijs,4.0,350.0,0.0,,,30.0,400.0,4.0,,Goed
8501279,Haccourt,4684.0,,house,huis,Vaste prijs,3.0,105.0,,,,,738.0,4.0,,Op te frissen
8501280,Haccourt,4684.0,,house,huis,Vaste prijs,5.0,235.0,1.0,,,,812.0,4.0,,Goed
8501282,Haccourt,4684.0,,house,huis,Vaste prijs,4.0,220.0,,,,,430.0,4.0,,
8501939,Gent,9000.0,,house,appartement,Vaste prijs,2.0,92.0,,0.0,,,,2.0,,
8501940,Gent,9000.0,,house,appartement,Vaste prijs,3.0,98.0,,0.0,,,,2.0,,
8501941,Gent,9000.0,,house,appartement,Vaste prijs,2.0,88.0,,0.0,,,,2.0,,
8501942,Gent,9000.0,,house,appartement,Vaste prijs,2.0,88.0,,0.0,,,,2.0,,
8501944,Gent,9000.0,,house,appartement,Vaste prijs,2.0,83.0,,0.0,,,,2.0,,
8501945,Gent,9000.0,,house,appartement,Vaste prijs,2.0,83.0,,0.0,,,,2.0,,
8501946,Gent,9000.0,,house,appartement,Vaste prijs,3.0,116.0,,0.0,,,,2.0,,
8501951,Gent,9000.0,,house,appartement,Vaste prijs,3.0,116.0,,0.0,,,,2.0,,
8501957,Gent,9000.0,,house,appartement,Vaste prijs,3.0,98.0,,0.0,,,,2.0,,
8501999,Mechelen,2800.0,725000.0,house,appartement,Vaste prijs,2.0,130.0,,0.0,,38.0,,,,Goed
8502446,,,,house,huis,Vaste prijs,,,,,,,,,,
8502836,Avelgem,8580.0,,house,huis,Vaste prijs,2.0,135.0,,,,,,,,Net gerenoveerd
8502920,Latem,9830.0,,house,huis,Vaste prijs,2.0,100.0,,,,,,,,Op te frissen
8503313,Haccourt,4684.0,,house,huis,Vaste prijs,3.0,125.0,,,,,921.0,4.0,,Goed
8503369,Mechelen,2800.0,830000.0,house,appartement,Vaste prijs,3.0,164.0,,0.0,,19.0,,,,Goed
8503717,Patignies,5575.0,269934.0,house,huis,Vaste prijs,3.0,,,0.0,,,,4.0,,Uitstekende staat
8503736,Patignies,5575.0,290816.0,house,huis,Vaste prijs,3.0,,,0.0,,,,4.0,,Uitstekende staat
8503756,Patignies,5575.0,,house,huis,Vaste prijs,3.0,9510.0,,0.0,,,,4.0,,Uitstekende staat
8504114,Veurne,8630.0,,house,huis,Vaste prijs,4.0,158.0,,0.0,,,,3.0,0.0,Goed
8504191,Gent,9000.0,,house,appartement,Vaste prijs,3.0,98.0,,0.0,,,,2.0,,
8504298,Koksijde,8670.0,,house,appartement,Vaste prijs,,35.0,1.0,0.0,,,,2.0,0.0,Goed
8505101,Torhout,8820.0,,house,huis,Vaste prijs,3.0,,1.0,0.0,,,74.0,2.0,,Goed
8505265,Knokke,8300.0,,house,appartement,Vaste prijs,3.0,140.0,,0.0,,,,2.0,,Uitstekende staat
8505320,Uccle,1180.0,,house,huis,Vaste prijs,4.0,170.0,1.0,0.0,,10.0,129.0,2.0,,
8506184,Oostende,8400.0,,house,huis,Vaste prijs,3.0,182.0,1.0,0.0,,,,2.0,0.0,Te renoveren
8506504,Latem,9830.0,,house,huis,Vaste prijs,13.0,,,,,,,,,Uitstekende staat
8506556,Veurne,8630.0,,house,huis,Vaste prijs,,460.0,,0.0,,,,4.0,0.0,Goed
8507081,Ath,7800.0,750000.0,house,huis,Vaste prijs,9.0,,1.0,,,,,3.0,,Goed
8507558,Huy,4500.0,,house,appartement,Vaste prijs,2.0,84.0,1.0,,,,,3.0,,Net gerenoveerd
8508021,Wanze,4520.0,,house,appartement,Vaste prijs,2.0,90.0,,,,20.0,,2.0,,Goed
8508042,Gent,9000.0,,house,huis,Vaste prijs,2.0,140.0,0.0,,,,400.0,4.0,,Goed
8508212,Vilvoorde,1800.0,,house,appartement,Vaste prijs,2.0,100.0,1.0,,,22.0,40.0,3.0,,
8508213,Vilvoorde,1800.0,,house,appartement,Vaste prijs,2.0,106.0,1.0,,,22.0,46.0,3.0,,
8508214,Vilvoorde,1800.0,,house,appartement,Vaste prijs,2.0,86.0,1.0,,,27.0,,3.0,,
8508215,Vilvoorde,1800.0,,house,appartement,Vaste prijs,1.0,75.0,1.0,,,26.0,,3.0,,
8508216,Vilvoorde,1800.0,,house,appartement,Vaste prijs,2.0,88.0,1.0,,,9.0,,3.0,,
8508217,Vilvoorde,1800.0,,house,appartement,Vaste prijs,3.0,140.0,1.0,,,13.0,,3.0,,
8508259,Halle,1500.0,,house,huis,Vaste prijs,3.0,173.0,,0.0,,,,,,
8509343,Hoeselt,3730.0,,house,huis,Vaste prijs,3.0,214.0,,0.0,,,676.0,2.0,,Te renoveren
8510076,Torhout,8820.0,,house,huis,Vaste prijs,4.0,,,,,,,4.0,,Goed
